anio,mes,fecha,tramo,A,M,B2,B3,B4,C2,C3,C4,C5,C6,C7,C8,C9,total,AT,BT,CT,AT1
2023,12,2023-12-01,Acatzingo-Cd Mendoza,311870.0,2677.0,18938.0,6480.0,14.0,26123.0,35011.0,3654.0,78049.0,12097.0,1432.0,713.0,47973.0,545031.0,314547.0,25432.0,205052.0,545031.0
2023,12,2023-12-01,Cd Mendoza-Cordoba,,,,,,,,,,,,,,,,,,
2023,12,2023-12-01,Tehuacan-Oaxaca,947268.0,13003.0,50565.0,14002.0,69.0,50650.0,52555.0,4890.0,57703.0,12939.0,1776.0,1212.0,30527.0,1237159.0,960271.0,64636.0,212252.0,1237159.0
2023,12,2023-12-01,Tijuana-Ensenada,1494698.0,10940.0,18092.0,1317.0,64.0,26632.0,9971.0,1985.0,54606.0,3640.0,217.0,141.0,11429.0,1633732.0,1505638.0,19473.0,108621.0,1633732.0
2023,12,2023-12-01,Rancho Viejo-Taxco,98748.0,8690.0,3246.0,164.0,,2014.0,401.0,83.0,131.0,66.0,,,,113543.0,107438.0,3410.0,2695.0,113543.0
2023,12,2023-12-01,La Rumorosa-Tecate,,,,,,,,,,,,,,,,,,
2023,12,2023-12-01,Salina Cruz-La Ventosa,124737.0,3921.0,1946.0,747.0,,7986.0,4785.0,480.0,6717.0,3813.0,157.0,196.0,8033.0,163518.0,128658.0,2693.0,32167.0,163518.0
2023,12,2023-12-01,Chamapa-Lecheria,3136411.0,136166.0,21879.0,671.0,5.0,113097.0,55358.0,4418.0,63597.0,5405.0,265.0,11.0,8099.0,3545382.0,3272577.0,22555.0,250250.0,3545382.0
2023,12,2023-12-01,Estacion Don-Nogales,1321821.0,2339.0,48863.0,35756.0,26.0,45901.0,31252.0,17909.0,290228.0,34293.0,4313.0,653.0,109380.0,1942734.0,1324160.0,84645.0,533929.0,1942734.0
2023,12,2023-12-01,Durango-Mazatlan,283288.0,2519.0,11062.0,5234.0,1.0,10417.0,12017.0,2128.0,48720.0,7980.0,2115.0,1432.0,37134.0,424047.0,285807.0,16297.0,121943.0,424047.0
2023,12,2023-12-01,Lagos de Moreno-San Luis Potosi,87138.0,446.0,2983.0,818.0,2.0,7195.0,6534.0,1751.0,47391.0,6110.0,1506.0,148.0,22252.0,184274.0,87584.0,3803.0,92887.0,184274.0
2023,12,2023-12-01,Libramiento Amecameca-Nepantla,279418.0,6196.0,2791.0,172.0,1.0,12815.0,11765.0,1890.0,14662.0,3509.0,158.0,110.0,5035.0,338522.0,285614.0,2964.0,49944.0,338522.0
2023,12,2023-12-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,342517.0,710.0,1547.0,50.0,3.0,3614.0,1278.0,74.0,1517.0,978.0,47.0,3.0,1087.0,353425.0,343227.0,1600.0,8598.0,353425.0
2023,12,2023-12-01,Libramiento Poniente de Acapulco,,,,,,,,,,,,,,,,,,
2023,12,2023-12-01,Puente el Zacatal,95579.0,1370.0,6470.0,2174.0,,10594.0,7372.0,1565.0,24266.0,3391.0,192.0,33.0,11166.0,164172.0,96949.0,8644.0,58579.0,164172.0
2024,1,2024-01-01,Cuernavaca-Acapulco,1559095.0,89142.0,31960.0,4692.0,86.0,42013.0,24358.0,3508.0,23645.0,8937.0,269.0,101.0,7297.0,1795103.0,1648237.0,36738.0,110128.0,1795103.0
2024,1,2024-01-01,Cordoba-Veracruz,646412.0,23992.0,29404.0,7752.0,4.0,44963.0,52150.0,8451.0,121064.0,27685.0,2405.0,1089.0,95350.0,1060721.0,670404.0,37160.0,353157.0,1060721.0
2024,1,2024-01-01,La Tinaja-Cosoleacaque,431752.0,9767.0,36027.0,14890.0,8.0,42172.0,59196.0,14308.0,181975.0,44812.0,4482.0,1731.0,133490.0,974610.0,441519.0,50925.0,482166.0,974610.0
2024,1,2024-01-01,Lib Noreste de Queretaro,231796.0,1336.0,5701.0,3276.0,6.0,37824.0,30457.0,5346.0,206308.0,21479.0,1460.0,187.0,37777.0,582953.0,233132.0,8983.0,340838.0,582953.0
2024,1,2024-01-01,Libramiento Oriente de Saltillo,187491.0,1654.0,4325.0,6596.0,5.0,26026.0,15120.0,4903.0,221441.0,20929.0,2598.0,1269.0,32976.0,525333.0,189145.0,10926.0,325262.0,525333.0
2024,1,2024-01-01,La Carbonera-Puerto Mexico,218143.0,821.0,13306.0,11979.0,6.0,22370.0,12761.0,6734.0,221472.0,26041.0,4253.0,1905.0,32732.0,572523.0,218964.0,25291.0,328268.0,572523.0
2024,1,2024-01-01,Libramiento Poniente de Tampico,242821.0,9157.0,2598.0,389.0,3.0,16745.0,12044.0,2758.0,32573.0,10931.0,1199.0,313.0,27724.0,359255.0,251978.0,2990.0,104287.0,359255.0
2024,1,2024-01-01,Champoton-Campeche,196883.0,6050.0,5639.0,1330.0,1.0,10611.0,9970.0,1986.0,31691.0,5080.0,465.0,79.0,19518.0,289303.0,202933.0,6970.0,79400.0,289303.0
2024,1,2024-01-01,Gomez Palacio-Corralitos,127458.0,487.0,14937.0,9002.0,19.0,7948.0,10988.0,7756.0,96846.0,23258.0,3388.0,423.0,26647.0,329157.0,127945.0,23958.0,177254.0,329157.0
2024,1,2024-01-01,Torreon-Saltillo,214458.0,6071.0,17824.0,13350.0,4.0,10106.0,5755.0,7033.0,113989.0,23698.0,3761.0,743.0,47092.0,463884.0,220529.0,31178.0,212177.0,463884.0
2024,1,2024-01-01,Tihuatlan-Gutierrez Zamora,113233.0,973.0,3316.0,1371.0,9.0,6156.0,7631.0,1627.0,17653.0,6159.0,273.0,89.0,11220.0,169710.0,114206.0,4696.0,50808.0,169710.0
2024,1,2024-01-01,Agua Dulce-Cardenas,161860.0,1688.0,7864.0,3556.0,,16448.0,18184.0,4050.0,66724.0,14491.0,1353.0,381.0,41245.0,337844.0,163548.0,11420.0,162876.0,337844.0
2024,1,2024-01-01,Las Choapas-Ocozocoautla,253027.0,7066.0,13214.0,5210.0,4.0,27163.0,32476.0,3892.0,60111.0,12005.0,972.0,806.0,45681.0,461627.0,260093.0,18428.0,183106.0,461627.0
2024,1,2024-01-01,Mexico-Cuernavaca,766563.0,23356.0,30817.0,10846.0,2.0,29226.0,19383.0,2863.0,30299.0,5903.0,649.0,65.0,8869.0,928841.0,789919.0,41665.0,97257.0,928841.0
2024,1,2024-01-01,Puente de Ixtla-Iguala,94073.0,1207.0,4980.0,598.0,,6897.0,8182.0,1462.0,4472.0,3746.0,29.0,8.0,1745.0,127399.0,95280.0,5578.0,26541.0,127399.0
2024,1,2024-01-01,La Pera-Cuautla,904731.0,25754.0,21110.0,1098.0,28.0,23517.0,12896.0,1818.0,19113.0,4317.0,634.0,186.0,8520.0,1023722.0,930485.0,22236.0,71001.0,1023722.0
2024,1,2024-01-01,Zacapalco-Rancho Viejo,48070.0,2789.0,1911.0,96.0,,1498.0,559.0,198.0,145.0,119.0,,,,55385.0,50859.0,2007.0,2519.0,55385.0
2024,1,2024-01-01,Mexico-Queretaro,2557907.0,20756.0,118312.0,41566.0,23.0,212568.0,178576.0,22969.0,597302.0,58071.0,7013.0,1599.0,139856.0,3956518.0,2578663.0,159901.0,1217954.0,3956518.0
2024,1,2024-01-01,Mexico-Puebla,3606633.0,56870.0,127371.0,27658.0,221.0,180033.0,135160.0,12502.0,260996.0,29209.0,3942.0,1627.0,87609.0,4529831.0,3663503.0,155250.0,711078.0,4529831.0
2024,1,2024-01-01,Queretaro-Irapuato,1633063.0,16449.0,46476.0,21017.0,45.0,135930.0,130055.0,16699.0,386389.0,49222.0,8242.0,1214.0,111888.0,2556689.0,1649512.0,67538.0,839639.0,2556689.0
2024,1,2024-01-01,Puebla-Acatzingo,1081048.0,10618.0,61047.0,10343.0,184.0,65412.0,63570.0,6863.0,116523.0,20886.0,3127.0,1067.0,68253.0,1508941.0,1091666.0,71574.0,345701.0,1508941.0
2024,1,2024-01-01,Acatzingo-Cd Mendoza,262440.0,2288.0,17994.0,6053.0,21.0,24495.0,36066.0,3391.0,79825.0,13139.0,1514.0,652.0,49501.0,497379.0,264728.0,24068.0,208583.0,497379.0
2024,1,2024-01-01,Tehuacan-Oaxaca,779553.0,11118.0,42692.0,11641.0,44.0,47268.0,51915.0,4557.0,54300.0,12418.0,1818.0,1226.0,30720.0,1049270.0,790671.0,54377.0,204222.0,1049270.0
2024,1,2024-01-01,Tijuana-Ensenada,1386972.0,10150.0,18204.0,981.0,55.0,26163.0,9674.0,1514.0,53251.0,3207.0,172.0,141.0,11841.0,1522325.0,1397122.0,19240.0,105963.0,1522325.0
2024,1,2024-01-01,Rancho Viejo-Taxco,78395.0,8200.0,2574.0,107.0,,2180.0,422.0,70.0,144.0,72.0,,,,92164.0,86595.0,2681.0,2888.0,92164.0
2024,1,2024-01-01,La Rumorosa-Tecate,,,,,,,,,,,,,,,,,,
2024,1,2024-01-01,Salina Cruz-La Ventosa,105512.0,3610.0,1441.0,512.0,,7461.0,4494.0,722.0,7277.0,4274.0,561.0,229.0,9326.0,145419.0,109122.0,1953.0,34344.0,145419.0
2024,1,2024-01-01,Chamapa-Lecheria,3019333.0,148514.0,22932.0,481.0,1.0,114334.0,56110.0,4684.0,67120.0,5818.0,236.0,19.0,8786.0,3448368.0,3167847.0,23414.0,257107.0,3448368.0
2024,1,2024-01-01,Estacion Don-Nogales,1038486.0,2366.0,48249.0,35405.0,18.0,42235.0,30191.0,18336.0,311374.0,33666.0,4371.0,687.0,129199.0,1694583.0,1040852.0,83672.0,570059.0,1694583.0
2024,1,2024-01-01,Durango-Mazatlan,235059.0,2570.0,9317.0,4001.0,1.0,9696.0,15124.0,2262.0,58892.0,8671.0,2357.0,1252.0,40060.0,389262.0,237629.0,13319.0,138314.0,389262.0
2024,1,2024-01-01,Lagos de Moreno-San Luis Potosi,70874.0,245.0,2174.0,562.0,,7071.0,6759.0,1854.0,51127.0,7090.0,1713.0,179.0,23820.0,173468.0,71119.0,2736.0,99613.0,173468.0
2024,1,2024-01-01,Libramiento Amecameca-Nepantla,250680.0,5949.0,2212.0,91.0,,12814.0,13096.0,2180.0,14940.0,3715.0,212.0,87.0,5872.0,311848.0,256629.0,2303.0,52916.0,311848.0
2024,1,2024-01-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,324878.0,532.0,2150.0,96.0,,3110.0,1249.0,62.0,1449.0,961.0,66.0,7.0,1044.0,335604.0,325410.0,2246.0,7948.0,335604.0
2024,1,2024-01-01,Libramiento Poniente de Acapulco,,,,,,,,,,,,,,,,,,
2024,1,2024-01-01,Puente el Zacatal,85995.0,1333.0,6123.0,2196.0,,9452.0,7189.0,1458.0,23526.0,3467.0,221.0,48.0,12105.0,153113.0,87328.0,8319.0,57466.0,153113.0
2024,2,2024-02-01,Cuernavaca-Acapulco,1495810.0,88038.0,29590.0,5203.0,59.0,39997.0,25395.0,3391.0,22313.0,8901.0,300.0,103.0,6782.0,1725882.0,1583848.0,34852.0,107182.0,1725882.0
2024,2,2024-02-01,Cordoba-Veracruz,568766.0,23933.0,25081.0,6518.0,4.0,45366.0,50705.0,8150.0,120319.0,25404.0,2489.0,946.0,89072.0,966753.0,592699.0,31603.0,342451.0,966753.0
2024,2,2024-02-01,La Tinaja-Cosoleacaque,344917.0,8361.0,29013.0,12126.0,8.0,43376.0,60122.0,13864.0,183714.0,42601.0,4598.0,1458.0,123358.0,867516.0,353278.0,41147.0,473091.0,867516.0
2024,2,2024-02-01,Lib Noreste de Queretaro,205526.0,1484.0,4556.0,2901.0,10.0,38646.0,30134.0,5364.0,208366.0,20706.0,1432.0,170.0,36693.0,555988.0,207010.0,7467.0,341511.0,555988.0
2024,2,2024-02-01,Libramiento Oriente de Saltillo,137866.0,1715.0,3747.0,5639.0,2.0,26024.0,14708.0,6125.0,223096.0,21246.0,3170.0,1822.0,31398.0,476558.0,139581.0,9388.0,327589.0,476558.0
2024,2,2024-02-01,La Carbonera-Puerto Mexico,165563.0,921.0,11800.0,10088.0,2.0,22087.0,11800.0,6553.0,225757.0,23368.0,4038.0,2003.0,29948.0,513928.0,166484.0,21890.0,325554.0,513928.0
2024,2,2024-02-01,Libramiento Poniente de Tampico,226456.0,9378.0,1730.0,120.0,1.0,16849.0,13032.0,2834.0,34209.0,12063.0,1241.0,229.0,28715.0,346857.0,235834.0,1851.0,109172.0,346857.0
2024,2,2024-02-01,Champoton-Campeche,170293.0,5467.0,5262.0,1421.0,1.0,10884.0,9605.0,1957.0,31084.0,4704.0,452.0,102.0,18498.0,259730.0,175760.0,6684.0,77286.0,259730.0
2024,2,2024-02-01,Gomez Palacio-Corralitos,83095.0,207.0,12189.0,7722.0,8.0,8154.0,10570.0,7713.0,98190.0,21784.0,3659.0,451.0,26784.0,280526.0,83302.0,19919.0,177305.0,280526.0
2024,2,2024-02-01,Torreon-Saltillo,201023.0,749.0,18480.0,13089.0,,10636.0,6530.0,7288.0,111685.0,23344.0,3772.0,761.0,45169.0,442526.0,201772.0,31569.0,209185.0,442526.0
2024,2,2024-02-01,Tihuatlan-Gutierrez Zamora,97000.0,1325.0,2770.0,940.0,6.0,6294.0,7651.0,1754.0,17499.0,6190.0,338.0,69.0,9992.0,151828.0,98325.0,3716.0,49787.0,151828.0
2024,2,2024-02-01,Agua Dulce-Cardenas,132649.0,1629.0,6489.0,3263.0,1.0,16195.0,17785.0,3857.0,65304.0,13515.0,1349.0,367.0,37261.0,299664.0,134278.0,9753.0,155633.0,299664.0
2024,2,2024-02-01,Las Choapas-Ocozocoautla,201770.0,5417.0,9977.0,3762.0,,25924.0,30424.0,3679.0,60349.0,11038.0,1190.0,861.0,41061.0,395452.0,207187.0,13739.0,174526.0,395452.0
2024,2,2024-02-01,Mexico-Cuernavaca,728921.0,24037.0,29786.0,10047.0,1.0,29013.0,19077.0,2768.0,29091.0,5637.0,556.0,42.0,7984.0,886960.0,752958.0,39834.0,94168.0,886960.0
2024,2,2024-02-01,Puente de Ixtla-Iguala,78722.0,1231.0,4448.0,575.0,,6340.0,8142.0,1306.0,4226.0,3419.0,35.0,8.0,1656.0,110108.0,79953.0,5023.0,25132.0,110108.0
2024,2,2024-02-01,La Pera-Cuautla,905009.0,30162.0,24182.0,1916.0,11.0,23990.0,12016.0,1764.0,15595.0,4188.0,465.0,168.0,8644.0,1028110.0,935171.0,26109.0,66830.0,1028110.0
2024,2,2024-02-01,Zacapalco-Rancho Viejo,35439.0,1918.0,1773.0,138.0,,1468.0,497.0,154.0,138.0,94.0,,1.0,,41620.0,37357.0,1911.0,2352.0,41620.0
2024,2,2024-02-01,Mexico-Queretaro,2297880.0,22652.0,104991.0,35801.0,25.0,212580.0,170709.0,22077.0,582653.0,53643.0,7222.0,1559.0,133110.0,3644902.0,2320532.0,140817.0,1183553.0,3644902.0
2024,2,2024-02-01,Mexico-Puebla,3319162.0,53769.0,116912.0,24803.0,190.0,175403.0,132673.0,12422.0,259600.0,28474.0,3828.0,1678.0,85181.0,4214095.0,3372931.0,141905.0,699259.0,4214095.0
2024,2,2024-02-01,Queretaro-Irapuato,1530325.0,20303.0,45193.0,18795.0,21.0,131605.0,124977.0,15236.0,379809.0,46497.0,7933.0,807.0,106339.0,2427840.0,1550628.0,64009.0,813203.0,2427840.0
2024,2,2024-02-01,Puebla-Acatzingo,982005.0,10299.0,52756.0,8911.0,187.0,64014.0,64117.0,6915.0,113733.0,19947.0,2989.0,1058.0,65516.0,1392447.0,992304.0,61854.0,338289.0,1392447.0
2024,2,2024-02-01,Acatzingo-Cd Mendoza,218340.0,2463.0,13660.0,4973.0,21.0,24772.0,36426.0,3490.0,80235.0,12597.0,1464.0,623.0,48409.0,447473.0,220803.0,18654.0,208016.0,447473.0
2024,2,2024-02-01,Tehuacan-Oaxaca,657197.0,10892.0,37763.0,9540.0,38.0,47216.0,51291.0,4541.0,50747.0,11842.0,1692.0,1092.0,28481.0,912332.0,668089.0,47341.0,196902.0,912332.0
2024,2,2024-02-01,Tijuana-Ensenada,1242342.0,9505.0,17195.0,1065.0,72.0,24629.0,9286.0,1387.0,52818.0,2824.0,120.0,108.0,12566.0,1373917.0,1251847.0,18332.0,103738.0,1373917.0
2024,2,2024-02-01,Rancho Viejo-Taxco,59373.0,6844.0,2360.0,137.0,,1986.0,448.0,64.0,130.0,81.0,,,,71423.0,66217.0,2497.0,2709.0,71423.0
2024,2,2024-02-01,La Rumorosa-Tecate,,,,,,,,,,,,,,,,,,
2024,2,2024-02-01,Salina Cruz-La Ventosa,84962.0,3383.0,1064.0,355.0,,7332.0,4421.0,553.0,6105.0,3509.0,367.0,168.0,6679.0,118898.0,88345.0,1419.0,29134.0,118898.0
2024,2,2024-02-01,Chamapa-Lecheria,2981325.0,147672.0,23347.0,628.0,2.0,112655.0,52627.0,4598.0,66939.0,5822.0,260.0,15.0,9015.0,3404905.0,3128997.0,23977.0,251931.0,3404905.0
2024,2,2024-02-01,Estacion Don-Nogales,791180.0,3778.0,38291.0,30686.0,7.0,42580.0,31439.0,19541.0,316523.0,34542.0,4476.0,767.0,128965.0,1442775.0,794958.0,68984.0,578833.0,1442775.0
2024,2,2024-02-01,Durango-Mazatlan,198536.0,3210.0,9021.0,4633.0,,10032.0,18685.0,2254.0,58841.0,9509.0,2054.0,1438.0,41873.0,360086.0,201746.0,13654.0,144686.0,360086.0
2024,2,2024-02-01,Lagos de Moreno-San Luis Potosi,62105.0,526.0,1791.0,458.0,1.0,6986.0,6885.0,1882.0,52713.0,7060.0,1415.0,204.0,21928.0,163954.0,62631.0,2250.0,99073.0,163954.0
2024,2,2024-02-01,Libramiento Amecameca-Nepantla,240925.0,5798.0,2263.0,172.0,,12245.0,12493.0,1934.0,14430.0,3737.0,190.0,114.0,5724.0,300025.0,246723.0,2435.0,50867.0,300025.0
2024,2,2024-02-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,328180.0,605.0,2418.0,110.0,2.0,3248.0,1234.0,71.0,1467.0,1027.0,86.0,7.0,1076.0,339531.0,328785.0,2530.0,8216.0,339531.0
2024,2,2024-02-01,Libramiento Poniente de Acapulco,,,,,,,,,,,,,,,,,,
2024,2,2024-02-01,Puente el Zacatal,71857.0,1449.0,5740.0,2153.0,4.0,9604.0,7131.0,1409.0,24093.0,3786.0,204.0,55.0,11676.0,139161.0,73306.0,7897.0,57958.0,139161.0
2024,3,2024-03-01,Cuernavaca-Acapulco,1741797.0,96436.0,35656.0,6864.0,91.0,41579.0,25491.0,3262.0,21347.0,9032.0,306.0,71.0,7251.0,1989183.0,1838233.0,42611.0,108339.0,1989183.0
2024,3,2024-03-01,Cordoba-Veracruz,659798.0,26657.0,30492.0,7333.0,1.0,45922.0,52856.0,8090.0,126333.0,26837.0,2412.0,845.0,96703.0,1084279.0,686455.0,37826.0,359998.0,1084279.0
2024,3,2024-03-01,La Tinaja-Cosoleacaque,413929.0,8846.0,35021.0,13747.0,3.0,45557.0,62783.0,13717.0,189912.0,44544.0,4679.0,1345.0,133597.0,967680.0,422775.0,48771.0,496134.0,967680.0
2024,3,2024-03-01,Lib Noreste de Queretaro,223055.0,1721.0,5356.0,3107.0,7.0,37629.0,29717.0,5362.0,209685.0,20740.0,1514.0,158.0,37309.0,575360.0,224776.0,8470.0,342114.0,575360.0
2024,3,2024-03-01,Libramiento Oriente de Saltillo,191732.0,2113.0,6286.0,7490.0,17.0,24665.0,14117.0,7153.0,227690.0,24221.0,4408.0,2110.0,30065.0,542067.0,193845.0,13793.0,334429.0,542067.0
2024,3,2024-03-01,La Carbonera-Puerto Mexico,244992.0,1181.0,14441.0,12613.0,410.0,20234.0,10619.0,9622.0,212025.0,23851.0,5673.0,3503.0,27534.0,586698.0,246173.0,27464.0,313061.0,586698.0
2024,3,2024-03-01,Libramiento Poniente de Tampico,253569.0,10426.0,1892.0,183.0,3.0,17534.0,13917.0,2591.0,35703.0,11719.0,1260.0,208.0,30079.0,379084.0,263995.0,2078.0,113011.0,379084.0
2024,3,2024-03-01,Champoton-Campeche,210778.0,6592.0,6655.0,2051.0,,11046.0,9806.0,1834.0,32488.0,4662.0,490.0,73.0,18909.0,305384.0,217370.0,8706.0,79308.0,305384.0
2024,3,2024-03-01,Gomez Palacio-Corralitos,114266.0,416.0,13571.0,8767.0,9.0,8863.0,11825.0,8276.0,103542.0,21998.0,3389.0,496.0,27958.0,323376.0,114682.0,22347.0,186347.0,323376.0
2024,3,2024-03-01,Torreon-Saltillo,260613.0,1414.0,20056.0,14437.0,4.0,10940.0,6596.0,8006.0,115903.0,24962.0,3480.0,840.0,47384.0,514635.0,262027.0,34497.0,218111.0,514635.0
2024,3,2024-03-01,Tihuatlan-Gutierrez Zamora,148843.0,1690.0,4325.0,1288.0,4.0,6545.0,7704.0,1955.0,19165.0,6453.0,319.0,96.0,11806.0,210193.0,150533.0,5617.0,54043.0,210193.0
2024,3,2024-03-01,Agua Dulce-Cardenas,161223.0,1962.0,7941.0,3634.0,,16788.0,18836.0,3812.0,67852.0,13933.0,1330.0,384.0,38500.0,336195.0,163185.0,11575.0,161435.0,336195.0
2024,3,2024-03-01,Las Choapas-Ocozocoautla,237845.0,7127.0,12729.0,4534.0,,27877.0,33538.0,3811.0,64610.0,11076.0,1071.0,1026.0,46242.0,451486.0,244972.0,17263.0,189251.0,451486.0
2024,3,2024-03-01,Mexico-Cuernavaca,922947.0,29513.0,35534.0,11970.0,3.0,29998.0,19248.0,2672.0,28786.0,6123.0,719.0,46.0,7723.0,1095282.0,952460.0,47507.0,95315.0,1095282.0
2024,3,2024-03-01,Puente de Ixtla-Iguala,93689.0,1313.0,5231.0,686.0,,6658.0,8933.0,1223.0,4348.0,3529.0,41.0,5.0,1849.0,127505.0,95002.0,5917.0,26586.0,127505.0
2024,3,2024-03-01,La Pera-Cuautla,1088276.0,31293.0,26761.0,2281.0,18.0,23984.0,12541.0,1905.0,17432.0,4201.0,516.0,177.0,8009.0,1217394.0,1119569.0,29060.0,68765.0,1217394.0
2024,3,2024-03-01,Zacapalco-Rancho Viejo,46120.0,2564.0,1993.0,89.0,,1519.0,474.0,194.0,173.0,100.0,,,4.0,53230.0,48684.0,2082.0,2464.0,53230.0
2024,3,2024-03-01,Mexico-Queretaro,2750994.0,24904.0,123103.0,42499.0,30.0,214989.0,174484.0,23958.0,596804.0,53985.0,7654.0,1837.0,135107.0,4150348.0,2775898.0,165632.0,1208818.0,4150348.0
2024,3,2024-03-01,Mexico-Puebla,3666581.0,63700.0,127292.0,27349.0,205.0,181837.0,131850.0,12684.0,264437.0,29103.0,4322.0,1846.0,89582.0,4600788.0,3730281.0,154846.0,715661.0,4600788.0
2024,3,2024-03-01,Queretaro-Irapuato,1640804.0,18434.0,47329.0,20742.0,49.0,133211.0,124746.0,16430.0,386513.0,44488.0,7768.0,1351.0,105430.0,2547295.0,1659238.0,68120.0,819937.0,2547295.0
2024,3,2024-03-01,Puebla-Acatzingo,1129266.0,13001.0,62930.0,10654.0,266.0,65146.0,66131.0,6928.0,123011.0,21099.0,3063.0,975.0,71195.0,1573665.0,1142267.0,73850.0,357548.0,1573665.0
2024,3,2024-03-01,Acatzingo-Cd Mendoza,273019.0,3061.0,16949.0,5361.0,21.0,26029.0,37579.0,3665.0,83375.0,12803.0,1588.0,716.0,52599.0,516765.0,276080.0,22331.0,218354.0,516765.0
2024,3,2024-03-01,Tehuacan-Oaxaca,849975.0,15320.0,46496.0,11842.0,46.0,48453.0,52844.0,4877.0,53286.0,13004.0,1639.0,1018.0,30628.0,1129428.0,865295.0,58384.0,205749.0,1129428.0
2024,3,2024-03-01,Tijuana-Ensenada,1454322.0,12254.0,19592.0,1570.0,79.0,26254.0,9744.0,1668.0,63353.0,3435.0,100.0,156.0,12006.0,1604533.0,1466576.0,21241.0,116716.0,1604533.0
2024,3,2024-03-01,Rancho Viejo-Taxco,77172.0,8052.0,2644.0,84.0,,2266.0,421.0,85.0,139.0,98.0,,,2.0,90963.0,85224.0,2728.0,3011.0,90963.0
2024,3,2024-03-01,La Rumorosa-Tecate,,,,,,,,,,,,,,,,,,
2024,3,2024-03-01,Salina Cruz-La Ventosa,115755.0,4333.0,1395.0,470.0,4.0,7504.0,4499.0,593.0,5971.0,3620.0,312.0,234.0,7006.0,151696.0,120088.0,1869.0,29739.0,151696.0
2024,3,2024-03-01,Chamapa-Lecheria,3049318.0,156849.0,23351.0,812.0,1.0,113825.0,54661.0,4726.0,68508.0,5977.0,240.0,14.0,9091.0,3487373.0,3206167.0,24164.0,257042.0,3487373.0
2024,3,2024-03-01,Estacion Don-Nogales,1028927.0,3620.0,46518.0,38468.0,20.0,38657.0,28485.0,21177.0,322328.0,36065.0,4701.0,984.0,133652.0,1703602.0,1032547.0,85006.0,586049.0,1703602.0
2024,3,2024-03-01,Durango-Mazatlan,299885.0,3795.0,10439.0,6231.0,1.0,10268.0,19011.0,3147.0,61274.0,10705.0,2455.0,1320.0,48282.0,476813.0,303680.0,16671.0,156462.0,476813.0
2024,3,2024-03-01,Lagos de Moreno-San Luis Potosi,81574.0,1209.0,2219.0,554.0,4.0,7898.0,7189.0,1835.0,53570.0,6997.0,1533.0,216.0,22073.0,186871.0,82783.0,2777.0,101311.0,186871.0
2024,3,2024-03-01,Libramiento Amecameca-Nepantla,331201.0,8456.0,2902.0,313.0,,12363.0,10930.0,1862.0,14365.0,3399.0,181.0,128.0,6008.0,392108.0,339657.0,3215.0,49236.0,392108.0
2024,3,2024-03-01,Aeropuerto Los Cabos-San Jose del Cabo-Cabo San Lucas,359258.0,639.0,2582.0,75.0,,3317.0,1276.0,104.0,1697.0,1061.0,55.0,11.0,1063.0,371138.0,359897.0,2657.0,8584.0,371138.0
2024,3,2024-03-01,Libramiento Poniente de Acapulco,,,,,,,,,,,,,,,,,,
2024,3,2024-03-01,Puente el Zacatal,99316.0,1812.0,6368.0,2219.0,2.0,9801.0,7885.0,1483.0,26077.0,4091.0,281.0,50.0,12119.0,171504.0,101128.0,8589.0,61787.0,171504.0
2024,4,2024-04-01,Cuernavaca-Acapulco,1598959.0,93078.0,33979.0,6348.0,63.0,43701.0,26278.0,3655.0,22588.0,9491.0,281.0,71.0,7265.0,1845757.0,1692037.0,40390.0,113330.0,1845757.0
2024,4,2024-04-01,Cordoba-Veracruz,611234.0,24434.0,29110.0,7357.0,2.0,48121.0,55762.0,8575.0,127416.0,28264.0,2316.0,826.0,99049.0,1042466.0,635668.0,36469.0,370329.0,1042466.0
2024,4,2024-04-01,La Tinaja-Cosoleacaque,381272.0,7648.0,31159.0,13065.0,11.0,45219.0,60970.0,13223.0,184624.0,43881.0,4477.0,1615.0,133984.0,921148.0,388920.0,44235.0,487993.0,921148.0
2024,4,2024-04-01,Lib Noreste de Queretaro,204731.0,1390.0,4691.0,2646.0,7.0,40086.0,31622.0,5713.0,221384.0,21890.0,1267.0,163.0,37163.0,572753.0,206121.0,7344.0,359288.0,572753.0
2024,4,2024-04-01,Libramiento Oriente de Saltillo,143506.0,1899.0,6214.0,7412.0,11.0,24694.0,14159.0,7814.0,227349.0,25371.0,4093.0,2203.0,30388.0,495113.0,145405.0,13637.0,336071.0,495113.0
2024,4,2024-04-01,La Carbonera-Puerto Mexico,185074.0,856.0,16578.0,13155.0,825.0,18932.0,9895.0,7025.0,229658.0,24876.0,5161.0,2892.0,29946.0,544873.0,185930.0,30558.0,328385.0,544873.0
2024,4,2024-04-01,Libramiento Poniente de Tampico,239939.0,10788.0,1872.0,144.0,3.0,17837.0,17116.0,2951.0,34900.0,13239.0,1218.0,212.0,30893.0,371112.0,250727.0,2019.0,118366.0,371112.0
2024,4,2024-04-01,Champoton-Campeche,184350.0,5895.0,5475.0,1491.0,,11501.0,9807.0,1720.0,31380.0,4463.0,488.0,75.0,18535.0,275180.0,190245.0,6966.0,77969.0,275180.0
